user_id,article_id,article_rating
873,1416,1
1855,1082,8
506,2259,5
591,244,8
239,1957,8
591,480,2
1071,1391,7
591,617,3
239,2371,5
2092,1782,10
608,300,4
790,2219,8
591,2086,6
287,666,8
656,327,7
591,1391,8
960,1828,2
608,1391,1
960,1391,3
171,2346,2
1136,879,4
1330,2661,9
591,2043,5
591,2337,9
591,1981,8
591,1391,1
2090,1082,2
154,1468,1
608,876,6
357,323,3
591,792,5
1332,2212,5
591,1418,1
591,2371,3
608,2661,1
591,2720,2
1035,328,9
591,2488,2
239,82,3
1002,707,6
7,2565,6
608,2587,6
912,1095,3
284,870,6
591,1211,7
1595,312,9
591,2322,6
591,1980,5
2106,876,7
591,1486,3
1309,136,10
1038,2349,7
1655,2371,10
608,453,8
113,1084,1
924,2337,3
766,1198,7
2208,1371,4
591,1936,7
636,224,7
591,399,5
2397,1082,9
239,1868,9
591,1473,9
591,567,3
591,907,5
1747,2371,5
608,189,1
2397,1082,10
591,2282,1
1895,816,2
608,870,2
2174,1079,3
591,689,3
1605,2621,10
772,2244,9
1864,439,6
608,1170,3
873,2380,2
608,643,3
591,2017,9
591,2371,6
591,1508,1
608,1391,10
440,816,8
2227,2371,2
239,1391,5
1373,2295,2
591,675,5
1716,1346,4
1965,1658,9
2430,740,9
9,1261,10
591,1082,6
174,2371,10
1977,650,6
591,792,7
2174,549,8
591,2072,7
2400,2221,6
544,1082,3
1014,2678,6
2227,2268,9
591,488,9
591,2346,10
2397,1064,10
591,2704,9
608,2337,1
591,1391,4
591,2371,6
1422,1158,10
1810,2291,1
190,480,3
1107,738,2
399,894,2
2347,2068,3
2286,1611,9
1796,91,3
608,2419,6
608,1820,7
591,460,1
591,2661,2
591,1082,9
1540,2661,4
591,480,8
591,1658,5
591,2236,2
1621,617,1
591,954,3
591,1281,10
2227,1391,8
973,689,10
1352,1552,6
239,1868,2
591,1772,10
1540,1082,8
591,327,2
608,816,5
2102,660,7
608,502,1
156,1082,9
1418,1391,7
591,2205,4
608,1391,8
373,1391,9
2090,1346,10
591,2127,3
2396,1234,4
591,2661,3
1993,392,6
1540,2386,5
2420,1420,1
591,2110,5
2174,2128,4
608,1483,4
591,1391,5
591,324,7
591,283,10
1197,2661,3
941,1082,10
2106,2295,10
591,1157,6
591,948,10
591,1082,4
591,1391,9
1393,1564,3
591,2337,2
591,1281,9
1579,343,2
591,2132,1
591,660,1
591,2442,1
591,2337,5
608,1391,2
1216,1391,8
239,2371,9
591,615,9
397,2383,4
591,2268,2
2106,2268,6
591,1391,3
591,2337,10
239,2636,2
580,1082,5
1849,1782,10
855,1074,7
591,2091,8
996,2666,3
2444,1391,1
591,435,10
2311,1371,10
608,689,1
591,1281,3
755,2346,10
163,214,2
869,1586,6
2401,293,7
608,2349,3
591,2661,2
591,93,10
239,791,3
1895,2219,6
2111,2371,8
267,1391,5
228,2570,4
591,1391,4
591,1776,5
591,1082,2
322,2013,3
591,766,10
170,1612,10
2349,1082,6
591,13,1
975,2371,3
478,1215,6
256,885,3
591,660,10
608,1082,3
591,2398,3
591,2132,10
1554,1391,9
651,1010,6
591,2346,4
608,381,6
608,2108,9
591,911,6
2293,2219,1
11,460,8
591,1391,1
591,2337,6
384,1692,6
2397,814,5
591,2581,6
591,2070,2
591,965,9
698,1403,10
960,1085,8
1251,792,10
591,1230,2
591,2474,2
172,1391,5
2424,1391,9
591,2091,8
591,2578,6
2106,146,1
608,417,1
608,1242,1
2218,1082,8
591,1281,1
591,251,3
1718,2128,1
2009,2495,7
2097,1512,4
1182,2311,8
1540,2436,1
2111,1749,1
1216,1281,5
608,1082,10
1790,232,3
2097,966,8
591,2091,5
608,562,6
632,1165,4
960,2187,8
591,2125,6
591,1391,5
591,892,7
591,431,5
2397,792,8
126,2661,5
1168,660,6
591,1508,7
591,1391,9
1733,1478,4
1182,1978,2
69,1173,8
591,1391,8
684,1391,4
591,1346,4
608,167,6
223,2268,1
934,1410,9
591,660,4
239,1082,5
1675,2661,8
591,660,7
1758,2533,2
591,1391,6
2106,2273,6
608,1082,9
760,2219,4
2430,1969,7
239,617,10
591,1082,2
2227,1202,1
591,2371,10
845,1352,9
591,2337,7
591,1935,1
591,1333,1
591,950,4
1093,1088,2
2512,660,9
608,803,10
2225,2261,1
1572,1082,10
2209,816,1
591,745,6
407,870,8
2106,301,3
591,1702,9
714,150,8
1191,2509,1
591,2337,8
239,2094,2
591,1625,2
873,480,3
591,1391,4
1296,792,6
2382,1281,5
591,1082,3
315,69,10
239,1082,10
506,2091,8
608,1391,10
608,2644,6
405,1840,10
2106,1942,7
608,1122,4
1675,1860,4
1723,2463,9
591,884,4
591,1082,8
2311,792,3
591,2578,4
591,2219,2
2227,1983,3
1940,387,3
1405,792,2
1540,2183,5
591,1012,10
1545,1391,10
1895,2419,2
2303,2647,9
591,792,1
591,466,2
2106,2618,8
1065,1014,10
600,1391,8
1263,1333,6
1348,2690,9
2397,1932,6
2445,1508,5
608,660,4
608,418,9
608,1082,1
591,1281,9
1877,418,2
591,214,6
591,1391,9
591,2432,4
239,1772,3
591,1298,5
591,1949,7
591,1391,5
996,2716,6
591,117,9
591,617,4
1498,2219,8
608,1611,2
1645,104,3
2470,1868,1
1182,1531,3
873,21,9
2261,2198,7
591,1082,3
608,1082,5
687,1082,2
608,1082,7
591,1391,3
1216,2371,2
591,2065,8
1193,2114,10
591,1391,7
2106,792,5
591,312,8
591,1172,5
591,887,9
2303,816,1
1528,417,3
591,1082,4
591,631,8
591,1508,2
608,1734,4
591,2554,10
591,1230,8
743,1622,10
591,876,9
591,745,5
580,1803,5
591,2436,3
591,1391,7
591,75,5
608,2103,5
1940,749,7
2437,1391,6
591,264,6
880,1391,7
1808,1986,7
591,1613,6
1540,1391,8
591,480,9
608,1391,4
2108,2268,1
591,252,1
1723,2436,6
591,1496,4
2062,1082,1
591,816,9
338,1647,6
608,2432,9
1153,2268,5
591,792,10
591,2219,2
2159,2337,7
665,2369,7
2386,1391,1
591,792,10
1901,78,5
239,1733,10
1243,2295,9
1540,1937,5
2108,1391,9
2007,860,2
591,2371,9
591,1363,9
591,738,10
591,2543,5
591,1718,4
2402,816,4
591,1350,10
591,695,2
608,2518,1
608,2661,5
591,2517,8
471,1082,10
591,2371,7
608,745,3
1047,1262,8
1182,792,6
2227,1344,2
591,328,2
608,601,9
973,57,3
591,1022,9
591,870,7
2087,1391,4
608,1528,9
591,2477,2
608,1693,5
591,1657,8
239,485,10
591,1113,6
474,1371,3
1998,21,7
591,1592,3
1950,2268,4
1805,2268,7
591,2458,9
1529,2349,7
2232,1391,9
608,593,5
873,679,10
1528,1071,2
981,2590,1
2343,2442,5
1330,1418,3
1829,21,5
2227,100,7
873,1082,10
2303,570,4
591,2590,1
2111,1064,2
591,389,5
1737,2371,9
1393,1854,9
1026,487,6
591,2268,9
239,1391,5
599,1082,6
1416,338,8
591,1082,7
608,832,2
591,1480,10
99,2337,5
239,2171,10
591,884,8
591,737,1
591,1082,2
591,1868,9
785,1090,5
1774,1391,6
591,1131,2
2188,1281,8
591,2268,8
2090,1548,2
946,21,6
591,2059,5
591,1263,4
549,1082,3
591,1391,2
608,2337,10
591,689,7
2486,2208,2
1117,1391,7
591,1838,7
746,1391,4
2227,493,4
2227,1391,3
591,1773,6
591,1346,5
2108,1391,9
591,1391,5
1175,1333,10
591,1391,4
591,1391,7
591,2337,6
1760,2068,3
415,1134,10
1675,2377,5
1921,329,6
591,876,2
608,2337,8
608,2024,8
591,792,4
211,117,5
591,1333,9
591,1082,6
591,1391,4
608,1391,3
2416,1074,2
428,792,6
1292,1358,10
299,2129,3
591,300,7
2023,418,9
196,1082,5
239,807,9
1381,460,9
608,2371,8
351,2207,7
90,2371,1
591,1391,4
591,2278,7
591,1391,4
1723,760,1
315,418,5
591,1772,2
2397,2310,8
2181,2569,1
591,1881,7
591,383,2
227,1391,3
972,1082,5
1097,1302,3
2322,237,6
2200,2616,5
2258,449,6
873,1391,9
591,1281,5
591,480,1
608,2382,3
511,1082,4
608,1361,10
239,324,2
239,870,3
2106,2640,6
591,1391,2
608,21,9
591,1406,3
591,1391,7
591,870,10
254,1391,6
591,460,7
591,588,6
591,1014,3
1224,1658,7
591,2518,6
608,2696,1
591,1839,3
2095,2582,9
591,1406,10
878,792,9
1292,549,7
608,1391,2
1716,908,4
675,1632,9
2430,2241,8
1780,1391,9
319,1784,5
591,706,2
1632,799,3
608,1892,10
1876,2565,7
591,1014,6
1360,2001,7
1662,2286,5
2108,1844,6
591,1868,6
2494,327,2
591,2247,6
591,2052,6
591,1082,3
591,493,9
591,2610,3
2278,1391,10
591,2346,4
1251,1281,8
591,1391,1
591,1378,4
591,2661,10
608,2647,10
608,2091,6
591,1628,6
591,1391,4
593,1884,6
1182,650,8
873,1366,1
591,2565,5
945,2513,10
591,1035,5
608,1079,10
591,1917,10
591,2549,7
2227,1391,8
591,2058,1
591,431,7
2397,2371,8
591,1311,6
315,2219,6
591,480,2
591,660,2
2210,2236,6
239,2337,4
545,214,9
608,1856,7
1146,336,6
608,1834,5
239,730,5
591,214,8
1728,554,9
608,783,2
1330,1082,4
591,21,5
2227,2132,1
591,145,2
1540,1391,7
591,672,2
2397,711,3
239,1281,9
591,300,10
591,2189,3
1723,1298,5
1114,342,7
591,1942,4
831,2268,3
488,2292,10
591,1391,10
2215,456,7
608,2286,7
2227,816,3
591,1199,8
591,2295,6
1473,749,5
591,21,3
2003,1391,3
2397,1082,4
2106,1868,7
315,108,10
591,2616,9
2305,1014,8
591,1986,2
580,2268,9
2159,2565,2
591,941,2
591,1596,8
934,1855,10
2292,1005,9
662,214,10
1464,2432,2
2024,1517,3
591,1250,2
591,227,4
591,1391,10
591,1873,2
2106,928,3
239,2697,9
2123,1958,4
591,1082,8
239,493,1
608,1391,5
2189,940,4
410,2371,9
591,2286,9
591,1082,6
480,2337,1
2303,2124,5
591,1391,2
1473,1391,4
591,107,5
18,412,6
2303,1508,10
1545,117,10
526,745,4
608,1082,5
591,122,10
591,1437,10
591,2371,6
136,1391,9
315,1082,7
2106,1986,10
58,2346,2
591,2061,10
805,660,5
2227,792,10
884,816,1
591,1391,8
608,792,5
591,460,9
183,660,3
2397,323,8
2308,1391,9
159,2268,6
1182,1391,5
591,2295,10
1068,1391,9
591,21,3
591,1129,3
591,2222,3
608,2346,6
873,980,3
1251,377,8
922,1201,9
608,792,9
2227,1082,5
315,2503,10
873,19,10
591,1082,1
1152,2442,1
591,1391,5
1418,1312,10
2311,1219,5
1001,2560,2
1182,816,1
608,682,7
591,1565,1
1540,1276,1
591,1780,7
591,1281,6
591,980,3
239,2355,3
1253,2371,8
591,1010,8
1729,931,7
591,792,7
591,660,1
239,1082,8
1182,1508,5
1467,1391,9
1675,426,6
591,2543,5
591,966,8
315,2565,7
934,480,9
2194,35,4
2343,792,9
591,2476,9
1107,2371,10
239,1311,4
1704,1082,4
1068,1391,2
608,816,6
478,2371,1
1330,1391,3
591,216,3
9,1371,1
735,689,3
1472,2371,6
2303,1391,5
591,300,1
591,28,8
591,1715,4
591,2500,9
591,2268,4
2397,924,9
2227,2432,7
147,2406,6
591,660,9
591,1391,3
2311,2323,1
1187,493,1
608,1391,4
1847,2060,5
591,89,4
591,1082,1
2034,301,3
591,505,5
2366,296,5
2016,2268,7
918,1738,6
1251,1117,3
778,480,8
2397,1729,4
591,2219,8
1662,1082,4
1639,2557,7
1895,2268,4
2106,953,4
591,2289,4
1015,2543,4
591,1082,9
591,154,3
239,1969,8
591,2236,8
591,792,5
608,253,3
2106,832,9
591,2268,1
527,1744,7
591,1082,4
591,2518,2
2174,625,2
2517,1076,7
591,2371,2
372,1391,6
591,1064,5
239,2335,7
591,2647,8
591,1391,9
591,1421,1
115,660,1
591,793,10
608,816,4
591,2530,4
591,325,9
807,403,8
1593,1391,3
2227,2132,2
912,1710,5
591,501,1
1536,1391,2
912,348,4
591,1082,10
1011,1632,5
591,403,5
591,694,2
873,1144,7
591,541,9
591,2442,4
591,1084,5
1741,327,1
591,792,9
1557,1969,10
591,1448,10
591,529,4
591,1704,9
1332,426,4
591,1082,6
2055,1929,7
608,1081,8
438,1082,9
1603,2577,10
591,1531,2
591,792,7
608,956,7
1981,1372,8
591,1082,1
2227,1082,10
591,1935,5
898,2594,6
239,789,9
2311,1391,3
591,1508,5
591,1391,3
591,1082,1
591,2371,8
591,1281,1
591,2565,6
1540,962,8
2106,1508,4
591,1868,10
591,2091,4
608,1391,8
622,349,5
239,1391,4
2227,2396,1
496,214,6
591,2219,9
591,480,8
1456,2236,2
2000,2488,5
591,2573,4
591,656,1
591,1953,2
591,1064,6
2270,2112,8
1251,2268,1
591,794,10
591,738,2
591,803,4
1616,433,2
591,614,3
608,1969,7
608,2565,4
2106,2212,5
591,2144,6
1081,1900,1
559,1371,4
591,1082,2
591,2347,3
591,2231,6
654,1667,6
2437,1222,5
591,456,1
591,480,5
2227,2268,9
591,816,10
1534,1865,8
1338,1281,1
608,790,6
591,1198,3
2070,803,8
1116,1391,8
591,1281,5
608,1391,4
2227,107,7
1510,1391,5
591,1935,1
591,2206,8
579,1758,2
1182,2337,9
608,1082,5
1679,282,5
591,1590,8
1482,328,5
2253,2268,3
1832,1346,6
608,2268,4
1540,219,1
591,240,6
591,803,4
2106,2088,4
591,117,3
239,1391,10
591,418,5
873,2565,8
1844,1478,10
591,2162,8
1393,870,2
2106,1333,2
591,1702,6
608,2672,5
608,1391,10
2132,827,10
197,300,8
300,1510,7
591,851,8
1895,1391,3
873,178,10
608,166,10
591,1235,6
2376,2245,7
591,792,3
1524,417,6
608,1082,6
591,2297,10
1451,1391,8
2106,1333,1
608,760,9
660,1309,9
591,1894,10
873,1833,6
1972,485,8
1126,396,1
591,2371,2
74,1371,8
1498,2268,3
2106,1391,5
1766,300,8
591,1399,10
591,792,5
2097,346,1
2320,792,8
591,1821,7
591,1082,5
591,1391,4
2397,2272,2
1854,1868,4
608,760,5
608,2337,2
591,463,6
591,1391,8
591,2500,2
591,1756,10
873,2128,3
591,2241,10
591,2154,7
1861,82,1
591,1106,3
2111,689,7
608,1846,2
1473,1082,5
912,1508,3
591,2268,2
1668,1851,9
539,2169,10
591,2384,3
591,60,8
591,931,1
2311,1358,6
1198,1868,8
591,1470,1
591,1986,3
591,1715,6
1064,1082,2
2253,1391,9
2397,1632,10
275,245,1
608,660,10
608,982,8
522,214,10
591,2325,4
873,1848,1
2263,1391,2
2106,460,6
591,685,8
2023,1391,6
816,1391,2
591,324,4
2398,1391,6
591,1730,9
239,1054,4
591,840,9
1441,816,10
1528,2371,3
591,481,7
591,2128,6
1605,816,3
1182,1082,9
591,2224,7
608,1082,2
591,1391,5
235,2219,5
591,480,10
591,1391,8
608,1082,3
591,1391,4
591,1014,2
591,1391,8
1124,792,8
591,1387,3
78,792,4
591,1427,10
2137,1468,7
310,378,7
650,1888,2
591,870,10
1940,1061,7
591,323,10
591,480,10
608,1986,6
2174,2180,2
967,816,4
2484,976,4
591,1346,9
1533,1199,10
2343,2371,4
873,822,7
591,1798,5
1578,2245,10
591,2371,4
608,2346,8
608,110,2
591,2337,3
591,1043,9
591,601,7
591,1391,1
2111,1391,2
591,660,7
239,2009,3
591,647,8
591,1346,3
591,1391,1
239,1522,10
591,1340,3
591,2500,8
962,1371,1
591,2167,4
1547,1694,7
608,2170,5
591,2565,10
591,1391,1
375,107,1
1738,1391,9
591,2500,4
409,426,3
591,2661,7
591,1891,10
591,2152,9
564,1082,10
585,2434,9
591,1082,6
591,1234,10
1874,2133,10
608,1735,3
239,1555,6
1540,2337,2
2111,660,3
591,1311,7
2397,792,2
775,103,2
2252,1391,2
1747,1941,6
89,2419,8
2017,2080,4
608,2171,3
873,870,10
784,1391,3
1919,2351,2
608,1266,4
1767,2565,7
591,1579,4
608,1531,1
591,832,1
446,2371,3
537,322,1
239,2219,9
2373,1082,1
591,21,8
2227,1082,7
591,1082,8
2056,816,1
591,803,9
591,1484,4
591,214,4
2397,2718,8
591,870,1
608,2720,2
2275,877,7
591,1082,2
591,1391,2
239,2250,3
591,2575,4
449,2584,3
591,460,6
591,219,9
591,1314,7
591,108,8
1516,2078,1
608,2268,1
591,745,8
2430,2268,10
239,2406,9
608,354,2
2227,2666,3
1783,496,9
591,1492,9
1251,2676,7
591,155,3
2108,1632,5
591,792,10
2051,1772,5
1439,1391,2
591,660,9
591,2268,5
492,1391,10
2299,1611,3
1885,2371,9
2485,1645,9
646,1759,3
608,1391,6
315,460,8
239,617,8
1940,1281,9
591,672,9
591,1296,8
591,870,9
1882,444,8
1247,2358,3
591,1346,8
591,2346,2
591,842,5
591,1733,3
1432,870,10
2165,2636,7
591,214,3
591,214,9
591,2565,9
591,1418,5
591,1969,7
1547,417,2
107,480,8
591,2571,8
608,650,4
1071,745,6
591,712,4
1719,1391,9
239,1675,6
591,1082,5
591,1167,2
781,1082,8
608,62,1
591,1868,7
2253,233,10
591,865,8
591,1508,5
608,1082,8
239,2033,8
2227,1195,8
869,214,4
1393,480,7
591,1082,7
591,944,1
591,2543,5
1636,1391,1
1904,816,7
1001,1715,2
608,965,4
591,1281,4
591,1082,9
2023,870,4
239,30,1
591,2366,1
591,2260,8
560,2371,4
1055,1391,9
591,660,2
591,2268,1
239,1037,8
873,2268,1
591,1694,9
591,1322,9
608,845,1
591,1281,8
591,1391,2
591,1391,6
1900,136,2
1540,2626,1
1330,1702,9
897,1391,9
1168,2245,1
608,1391,4
439,480,2
2261,1281,5
591,1391,2
608,1346,2
591,532,5
2429,1391,5
591,1640,5
591,1346,5
591,1341,2
764,2268,5
591,2529,1
2290,1082,9
314,1508,10
591,1082,2
1820,301,4
973,870,7
591,2268,6
2245,300,2
591,2373,9
591,2346,8
470,1975,5
1770,1478,6
492,1346,7
2168,1105,8
591,480,10
2097,2371,7
239,1815,6
978,1082,9
2361,1391,6
2150,660,10
591,923,10
2397,1346,7
2185,1084,1
2397,1391,1
826,1408,10
2106,1082,4
591,1311,4
591,1391,3
1316,2675,2
608,2573,4
1921,1715,2
246,1578,5
591,1281,10
446,2219,7
591,792,3
591,1391,1
591,1391,9
1946,1391,4
1293,460,9
608,1346,4
591,320,7
608,2295,6
2169,1346,6
591,2269,9
239,689,3
591,1399,4
2457,1082,4
2106,1391,8
701,1082,10
1463,1694,4
2397,114,6
835,1082,10
239,2268,10
239,1082,6
591,916,5
591,2553,7
239,1391,8
608,2337,8
591,480,3
239,1346,5
2025,1082,7
723,1469,8
1330,2371,1
239,792,10
1025,1657,3
608,64,5
591,1782,10
591,2337,7
608,1315,1
591,2212,10
591,1686,7
2363,660,8
1354,1300,8
394,1391,5
1225,1868,10
2437,1195,10
608,1623,4
2397,1391,9
608,2424,10
591,1391,7
591,246,4
591,2549,9
1675,1281,4
591,1150,10
1251,803,1
591,1298,10
591,84,6
1278,660,4
591,1391,3
315,785,6
1841,240,4
608,1082,2
591,2250,7
998,1478,2
526,2286,3
591,1906,10
555,1632,8
873,1420,9
510,2346,3
591,1391,5
591,2212,9
1473,299,9
608,2259,10
2418,308,4
516,2427,1
591,337,4
8,867,4
1347,1082,3
591,1986,6
1633,1508,10
2106,2371,9
591,1082,6
1174,1371,4
591,1082,5
116,300,4
591,1772,2
1473,295,4
968,1346,9
608,787,7
591,492,6
608,1391,10
591,75,2
591,117,1
907,792,1
1558,1632,9
2397,1106,9
591,584,6
591,2661,2
239,1281,2
2174,640,3
2397,2261,6
2106,555,8
591,2371,10
591,1255,2
591,1082,10
2111,128,7
531,2630,4
2225,402,3
591,1346,2
591,1652,5
702,91,4
77,1391,8
239,894,1
253,1391,4
973,1391,2
608,1478,5
591,1371,4
89,2384,4
512,209,2
2106,1250,1
591,598,4
48,2346,5
1808,1082,3
580,789,3
1182,1518,7
1024,240,3
341,2268,3
591,1391,8
591,870,2
591,1508,2
1706,1468,7
591,1254,6
2475,2091,6
2397,214,2
1043,792,3
1546,2518,2
960,1082,2
591,944,7
1182,1391,7
1540,660,7
608,944,10
2381,1082,2
873,708,8
870,660,9
591,1391,9
354,1859,3
1675,2647,2
858,2602,4
1615,792,6
1516,1707,7
2134,1391,5
951,2128,8
795,792,5
591,1468,6
1773,330,3
1004,870,6
1264,1526,4
591,660,3
591,1391,4
835,783,2
708,1772,5
608,935,4
591,2295,1
591,300,9
591,2590,6
568,1082,5
608,748,5
591,460,6
1803,486,1
315,350,4
1432,1501,2
1265,1072,9
2397,1391,10
68,1333,5
332,2518,1
2236,976,1
934,792,1
315,1632,1
1182,870,5
1540,542,7
1292,1082,7
853,1019,1
2395,792,5
591,2525,6
1655,1281,2
1540,655,5
591,1082,8
2298,1339,10
591,480,5
591,2316,3
165,816,10
591,1868,3
978,562,2
2011,1471,3
1910,660,8
574,2438,5
133,912,5
591,2661,8
591,1477,7
591,1074,4
23,2212,10
912,1391,10
591,2268,1
591,816,1
591,1148,5
591,163,2
608,209,8
591,2527,9
591,1391,2
1260,1082,3
1808,1281,8
591,456,5
608,1082,3
2397,2268,5
608,1391,4
608,220,8
591,1391,5
2397,483,9
591,1495,2
1384,1861,9
591,1391,9
591,2518,6
2117,48,9
1540,745,8
591,1333,2
715,2259,10
591,1391,8
591,247,7
591,1956,2
2106,689,4
591,2288,3
2269,1082,2
608,2337,7
2107,2295,9
1912,2002,5
591,2128,3
608,1632,6
591,1391,1
1540,2371,2
591,1999,5
1330,1632,3
608,1672,2
591,2283,1
2090,2174,6
591,2268,1
263,2652,8
2303,1232,1
591,480,1
2092,2518,9
591,1333,9
2090,2573,9
873,2337,6
741,2399,4
2446,588,9
591,870,9
1181,460,5
2311,2432,2
591,1371,5
2033,816,8
591,1902,4
591,2268,1
239,1082,8
591,1986,4
2106,2268,6
1216,1986,6
1821,300,5
1625,1567,8
1799,1195,8
591,2386,1
263,870,5
1847,1082,7
1547,803,7
591,447,10
1107,1082,1
1854,1391,10
960,2653,1
591,1346,8
591,660,10
608,1986,5
2129,2236,8
873,595,3
591,1082,8
1036,1082,6
591,231,4
873,301,2
608,1082,7
685,2658,4
2227,2657,1
591,1391,5
591,792,3
591,1772,9
608,56,8
591,803,9
1330,2660,2
2106,2268,1
239,982,6
591,816,3
29,1391,10
2106,1082,10
2229,1736,4
624,2207,2
2106,480,2
853,2371,10
608,1082,10
591,1082,3
608,220,6
591,151,1
591,2337,8
591,803,5
591,1434,10
591,2384,2
1116,1068,3
608,1578,4
2096,1391,3
1540,2329,3
798,1064,8
2227,300,10
591,1026,1
1371,2409,8
591,1566,3
591,140,2
873,1082,4
591,2371,3
2090,485,4
2181,1986,1
591,1391,4
954,1313,1
591,2337,1
2397,2720,3
350,2371,9
591,2442,2
239,2337,10
591,716,4
591,2212,5
591,1082,3
47,1215,4
495,847,6
591,2364,1
591,518,4
1429,792,7
385,1060,7
591,1082,8
591,660,10
906,1391,9
1794,2349,4
591,587,3
1603,870,8
2106,2647,2
2126,179,5
2227,1391,3
608,1832,3
591,556,10
1921,1074,4
591,211,5
142,1110,10
2106,792,8
239,1558,9
1479,318,7
580,2295,9
673,1723,6
591,2295,5
36,685,5
591,1391,3
1540,2446,8
608,2661,8
76,660,2
2106,1521,5
608,2038,3
591,2264,8
591,1198,8
262,1082,3
591,2573,7
591,1516,5
591,2268,2
1940,738,10
608,1391,10
1075,1063,5
591,51,10
1447,1985,6
2068,792,4
608,1215,10
2112,1391,4
723,1571,10
591,2337,7
591,468,4
591,1968,3
580,2337,8
1728,1391,5
855,1257,3
239,1426,8
591,2565,7
1432,214,4
591,2268,8
591,2321,2
1540,2143,7
181,1893,8
591,1578,7
591,1391,1
873,1025,7
1481,304,6
1050,1391,5
1393,700,6
591,201,2
591,1391,4
2518,2337,10
1393,1391,2
591,2565,5
591,583,1
591,2442,9
1589,1688,2
873,2289,8
2227,79,7
944,1082,10
2211,2207,4
617,2068,7
2140,2527,1
591,2434,3
322,2337,1
255,660,4
591,986,2
1862,2643,7
2090,1391,8
1539,300,9
670,2371,4
1362,1082,10
1540,1371,3
970,1753,6
2397,811,1
591,1840,3
1646,1391,8
591,2259,7
239,1082,8
1965,2346,7
1825,1082,1
608,1082,5
591,1715,6
1945,117,1
1418,2337,7
892,2511,3
608,1114,8
591,2642,9
1339,2337,10
591,2671,1
761,1199,9
315,1215,10
591,2017,4
591,1508,7
591,1082,8
591,1082,5
50,214,8
929,2406,5
591,1391,8
243,499,9
591,1678,1
657,1392,8
608,2371,1
608,325,5
591,980,10
591,722,4
347,2590,9
978,1468,8
591,2381,4
2397,2613,10
1071,2384,3
591,1391,2
591,2268,8
591,617,7
994,1925,9
591,1127,3
2253,1868,7
591,2169,3
1292,1605,6
1477,868,10
2108,1371,10
2120,2346,3
591,908,6
608,1082,8
591,1391,6
128,2125,7
998,460,5
1545,1013,4
608,214,1
1545,292,4
2106,480,8
591,302,6
745,1399,3
591,944,2
2522,1391,1
608,2442,6
591,1471,9
829,2268,1
2227,1084,2
591,1082,4
1182,1281,9
1233,2589,3
1182,1082,2
591,1082,1
935,1778,4
669,560,8
591,1093,3
608,1273,2
2397,1391,4
1591,1371,3
1385,870,6
899,56,2
1509,42,2
2430,1645,8
1725,1715,9
608,1391,4
591,1074,4
1675,1391,9
703,405,6
591,2091,7
594,2132,10
790,1181,1
1473,1702,9
1517,912,7
1241,1082,1
591,2337,2
450,431,7
1330,1797,4
591,1391,7
591,2371,5
591,1123,9
591,1793,3
1182,1391,9
1476,2543,6
2106,2337,2
833,1683,1
591,660,3
2105,816,7
263,2498,2
1874,2337,10
591,779,4
914,493,1
1848,1391,5
2174,1047,2
608,304,5
1182,1082,1
591,2337,9
591,835,8
591,1610,7
591,816,9
2227,1391,1
591,690,9
591,1199,3
591,2492,4
608,2337,10
2227,689,9
740,2333,7
1528,1391,3
591,1391,2
591,792,10
591,672,8
873,1802,1
2154,1391,9
452,480,6
679,548,1
656,460,5
239,1001,7
2108,2591,9
2106,2091,6
591,1391,6
873,1536,6
873,2268,8
591,300,2
591,443,7
2074,1082,5
591,1391,8
1182,2128,6
580,870,8
2149,1082,9
591,300,6
817,870,7
591,2371,3
608,1322,8
591,633,6
608,1391,1
591,774,3
608,236,10
591,1302,1
248,950,7
591,2268,9
1251,1014,10
998,2346,2
608,1082,10
1348,73,1
591,1061,6
1486,1082,9
1330,1694,5
591,1082,4
2397,2565,2
239,1102,8
1330,1252,2
121,1391,4
1010,1082,6
591,1306,4
2060,2676,8
591,2720,3
2085,1690,5
614,1391,2
75,1782,7
2397,2371,6
1235,1281,6
838,328,4
591,617,7
2097,588,2
591,2337,10
239,1391,10
591,792,4
1647,1082,3
1723,1082,9
702,540,1
1021,537,4
591,2661,9
2227,456,6
2430,1391,9
1540,1082,3
591,2371,5
2170,1468,9
591,2268,3
591,2346,9
2230,870,8
591,2254,10
591,2553,6
591,2091,4
591,1391,4
239,1868,9
591,1346,6
591,1082,6
852,2540,7
608,1541,2
1262,1391,1
608,1508,3
608,2196,2
2108,1986,1
1893,1391,7
591,1715,9
1037,1269,2
2276,1391,4
2303,1702,2
591,134,2
1182,1805,6
810,816,10
591,2486,2
591,2479,3
2303,770,7
2227,1082,2
1895,2236,6
912,1868,9
1325,1391,5
591,673,5
608,2128,6
2108,1391,6
591,1391,3
591,612,2
591,792,1
591,659,9
608,1391,2
608,1074,6
219,634,9
122,792,3
591,2442,8
591,1371,3
591,2333,9
591,109,6
608,1082,10
591,2511,9
607,944,10
313,214,7
591,2436,3
608,1391,10
608,1371,3
365,1391,3
591,2043,6
1107,1281,9
591,94,2
239,1508,2
506,1544,1
591,1346,7
1218,361,4
608,2236,4
591,1391,7
591,1082,3
1288,2337,5
426,816,9
1240,1694,2
2111,1082,4
591,1082,4
591,2436,6
1603,2268,5
691,2268,5
1540,2095,3
2227,1391,5
2106,660,9
834,2518,2
591,617,2
591,431,8
